tweet_id,TWEETTEXT,dateTime,author_id,retweet_count,like_count,quote_count,reply_count,UserLocation,Tweet_Place,URLs,mentions,hashtags,sentiment
1547909052620951552, It would be astonishing  yet highly possible  You might have looked this up already  according to the weather station that s been at Hazelrigg  University of Lancaster  today  since 1976  the record to be beaten is 32 1C on August 2 1990  Hope you have lots of shade nearby ,2022-07-15 11:40:51+00:00,3814511,0,0,0,1,Surrey & Sussex,"South East, England",[],['coreofsteel1'],[],positive
1548262060370276353,It’s another Lancaster University open day  Slightly cooler today which is very welcome  Plenty of visitors exploring our gorgeous campus  ,2022-07-16 11:03:35+00:00,93058760,1,11,0,0,Lancashire,Alexandra Square,['https://t.co/fB8rz2gSXW'],[],[],positive
1549360523422027777,Just posted a photo   Lancaster University ,2022-07-19 11:48:29+00:00,63722383,0,0,0,0,"Lancaster University, UK","North West, England",['https://t.co/KhhpLlBdvE'],[],[],neutral
1549752387627130881,Just posted a photo   Lancaster University ,2022-07-20 13:45:36+00:00,63722383,0,0,0,0,"Lancaster University, UK","North West, England",['https://t.co/xpuDhbJay2'],[],[],neutral
1550424376574722051,Lancaster’s skyscraper  Originally a commission  now available to buy as an open edition A4 print Willy Tom Building  St  Martin’s College University of Cumbria   Mid Century Modern High Rise Architecture Art Print lancaster uoc MHHSBD,2022-07-22 10:15:51+00:00,1235245680458895363,3,1,0,0,,"Lancaster, England",['https://t.co/5IPNhwaQCP'],[],"['lancaster', 'uoc', 'MHHSBD']",positive
1550420552677990401,I’ve just relisted this one on my Etsy store  Lancaster’s skyscraper  Lancaster   Willy Tom Building  St  Martin’s College University of Cumbria   Mid Century Modern High Rise Architecture Art Print lancaster uoc MHHSBD ,2022-07-22 10:00:39+00:00,1235245680458895363,2,1,0,0,,"Lancaster, England",['https://t.co/4wgO19egDi'],[],"['lancaster', 'uoc', 'MHHSBD']",positive
1551672344212537348,My girl❤️ BA  hons  History Universitygradcaster ,2022-07-25 20:54:50+00:00,962748787457445888,0,3,0,0,,"Keighley, England",['https://t.co/3u8HtrlsdT'],['Lancaster'],['gradcaster'],neutral
1552580301569888256,James’ graduation 👨‍🎓   Lancaster University ,2022-07-28 09:02:44+00:00,1384579765,0,0,0,0,"York, England","North West, England",['https://t.co/lpPHPvN4Zh'],[],[],neutral
1553008807143526401,I ll be speaking in front of 200  delegates at  Understanding Allergen Risk in Food Businesses  at Lancaster University on Tuesday 27th September 2022  To book visit  ,2022-07-29 13:25:27+00:00,33181463,1,1,0,0,Buckinghamshire,"Chalfont Saint Peter, South East","['https://t.co/45QwjbWBuw', 'https://t.co/dIzP3Y4HEq']",[],"['foodallergies', 'foodsafety', 'allergencatering']",neutral
1552997782184611840,Lancaster  it’s been a  first  class time 🎓🎉   Lancaster University ,2022-07-29 12:41:39+00:00,1051444249076670465,0,0,0,0,"Lancaster, England","North West, England",['https://t.co/rUInwZe8zi'],[],[],positive
1552958219324198912,Just posted a photo   Lancaster University ,2022-07-29 10:04:26+00:00,2924523332,0,0,0,0,"Leeds, England","North West, England",['https://t.co/0myWdFx9ag'],[],[],neutral
1554807338032324609,Just posted a photo   Lancaster University ,2022-08-03 12:32:10+00:00,3017786972,0,0,0,0,"North West, England","North West, England",['https://t.co/Kges3pbz1D'],[],[],neutral
1555468836589260800, Didn’t see another  fan at an end of season midweek game at Preston in the mid late 90s   I’d been at a conference at Lancaster University  so was nearby anyway  Can’t be sure since  like many Swans away performances in those days  there was nothing to cheer ,2022-08-05 08:20:44+00:00,3437768603,0,2,0,0,"Walthamstow, London","Walthamstow, London",[],"['ffwtbol', 'SwansOfficial']",[],positive
1559891162290221056,Just posted a photo   Lancaster University ,2022-08-17 13:13:29+00:00,3017786972,0,0,0,0,"North West, England","North West, England",['https://t.co/5uDMunFzB3'],[],[],neutral
1560213932656189444, Loved my time at Lancaster its a great university  I was a 19 year old  but noticed that it supported mature students back in the mid 1980s ,2022-08-18 10:36:03+00:00,1025988469,0,0,0,1,,"Dewsbury, England",[],['sgwarnog'],[],positive
1560198099200577538,Sam got A   history  A  politics  and B in French  He said he’s “feeling great today” as his high results mean he’s off to Lancaster University to study politics  ,2022-08-18 09:33:08+00:00,397175159,3,20,0,4,Manchester,"Manchester, England",['https://t.co/70wsJ76jtz'],[],[],positive
1560934623273750530,Yesterday was the last day for my Lancaster University International Cultural Experience Summer School tutoring  Wish you good luck in the future  ,2022-08-20 10:19:49+00:00,943188278,0,2,0,0,"Lancaster, England","Lancaster, England",['https://t.co/41MDLVxmYn'],[],[],positive
1564909982239318017,Lectureship available for an ecologist at Lancaster University   disease and tropical ecology especially welcome ,2022-08-31 09:36:29+00:00,345863195,44,25,3,2,"Lancaster, UK","Northern Ireland, United Kingdom",['https://t.co/rzBb46w832'],[],[],positive
1565745490016313345,Heading to Lancaster University this weekend to conduct the former members of the LSSO for a concert and reunion  after some 42 years…  to celebrate the life of the inspirational Malcolm Doley  ,2022-09-02 16:56:29+00:00,4156709716,1,6,1,0,"Stratford-Upon-Avon, England","Lancaster, England",['https://t.co/lq9TSxCtpW'],[],[],positive
1567491980153724928,Just posted a photo   Lancaster University ,2022-09-07 12:36:25+00:00,3017786972,0,0,0,0,"North West, England","North West, England",['https://t.co/InmhPz2291'],[],[],neutral
1571185718315081730,Ok  We have 5 mins to create a picture for that wall  GO    Lancaster University ,2022-09-17 17:14:01+00:00,365700514,0,0,0,0,"Cheshire, UK","North West, England",['https://t.co/lbLbh32JYf'],[],[],positive
1571126237057396741,Lancaster University 😍 ,2022-09-17 13:17:39+00:00,968932270890536962,0,1,0,0,"Scotland, UK/ Nongoma, SA","North West, England",['https://t.co/7oWJukzrTd'],[],[],neutral
1571929895415980034,January 2021 we were still in lock down  amp  I was off work for the 2nd time  I decided to make good use of my time  amp  begin full time MSc study with University of Central Lancaster I have completed my course  Football Science  amp  Rehabilitation with a PostGraduate Diploma with Merit  ,2022-09-19 18:31:06+00:00,38515963,0,22,0,1,"Dundee, Scotland","Dundee, Scotland",['https://t.co/vlDMAJtZUW'],[],[],positive
1573684435039490054, in conversation with Barry Lucas about the bands that played Lancaster in the 1970s and 80s  Part of our library festival lulibfest    Lancaster University ,2022-09-24 14:43:01+00:00,1273771,0,0,0,0,"lancaster, UK","North West, England",['https://t.co/LBp4InJSYE'],"['andrewcareytoo', 'lancasteruniversitylibrary']",['lulibfest'],neutral
1573639921960890368,James Fuller playing soulful tunes as part of our library festival lulibfest    Lancaster University ,2022-09-24 11:46:08+00:00,1273771,0,0,0,0,"lancaster, UK","North West, England",['https://t.co/3GsetBUQLZ'],['lancasteruniversitylibrary'],['lulibfest'],neutral
1579455771301281792,I m going to come over like a right metropolitan elitist here  but my bus driver from Lancaster town centre to the University just popped out to do some shopping in Spa  Is that normal here  🤷‍♂️confusedsouthener,2022-10-10 12:56:15+00:00,36965543,0,15,0,4,"Bucks, London, and Lancaster","Lancaster, England",[],[],['confusedsouthener'],positive
1579758846066950145,A different take on Poundbury by a media lecturer at Lancaster University writing an opinion piece for  ,2022-10-11 09:00:34+00:00,21071916,0,0,0,1,London via SG | HK | ATL | NY,"Camberwell, London",['https://t.co/5MlCradZJw'],['openDemocracy'],['Poundbury'],neutral
1580511108166606848,Focusing on what makes Lancaster University unique  Take a look at our 2023 undergraduate and postgraduate marketing campaign for the global university ,2022-10-13 10:49:47+00:00,4041437379,0,1,0,0,"Lancaster, England","Lancaster, England","['https://t.co/UK8jWtSz5B', 'https://t.co/860oeOI7BX']",[],[],positive
1580982401567952901, Lancaster also has a sign saying  Home of Lancaster University  in case you forget,2022-10-14 18:02:32+00:00,971142365758009345,0,1,0,0,"Lancaster, Lancashire","Penrith, England",[],['JenOnTheMoveUK'],[],neutral
1582947272085897221,My Laptop when I study in Lancaster University MacbookAir Macbook MacbookAirM2 MacOS     Lancaster University ,2022-10-20 04:10:14+00:00,1417427301281632257,0,0,0,0,Semarang,"North West, England",['https://t.co/qhyL1SxYcM'],[],"['MacbookAir', 'Macbook', 'MacbookAirM2', 'MacOS']",neutral
1583938869313310720,A couple of weeks ago when I went the Cathedral for the Relics of St Bernadette I realised Father  Stuart is the student from Lancaster university studying theology to become a priest in the BBC Teach video about homosexuality ,2022-10-22 21:50:29+00:00,2903788283,0,0,0,0,"North West, England","Middleton, England",[],[],[],neutral
1583809707491622912,Chemistry fun with  j lancaster at ueaopenday  ueaopenday ueascience newstudents studywithus chemistryiscool chemistryisfun university ,2022-10-22 13:17:14+00:00,843866942,2,7,1,0,"Norwich, UK","Norwich, England",['https://t.co/OldKMGBFCI'],['s_j_lancaster'],"['ueaopenday', 'ueaopenday', 'ueascience', 'newstudents', 'studywithus', 'chemistryiscool', 'chemistryisfun', 'university']",positive
1584272247807623168, 1966 Forty years ago I was Consticom Chairman at Lancaster University running elections  It was far harder work keeping the politicians within the rules than being a politician  Learned a lesson about political parties from that  The grownups are just as untrustworthy even now ,2022-10-23 19:55:12+00:00,594738598,0,1,0,0,LA1 and SA47,"Lancaster, England",[],['tjm_1966'],[],neutral
1585161177818185728,Just posted a photo   Lancaster University ,2022-10-26 06:47:30+00:00,3017786972,0,0,0,0,"North West, England","North West, England",['https://t.co/GeFrxS8Mmk'],[],[],neutral
1586047328158367744,Just posted a photo   Lancaster University ,2022-10-28 17:28:45+00:00,3017786972,0,0,0,0,"North West, England","North West, England",['https://t.co/esxZKrVfHY'],[],[],neutral
1585926562876121088,Some super exciting news for a Friday   we re advertising our 1st graduate trainee post   So many brilliant aspects of this job 😍  If you graduated from Lancaster University in the past 3 years take a look 👀,2022-10-28 09:28:52+00:00,957019058058223618,9,16,0,0,"Lancaster, England","Lancaster, England",[],['LancasterUniLib'],[],positive
1586335916775378945,Butterfly  amp  Moth Conference at Lancaster University  rebooting my rusty Zoology roots   Lancs ,2022-10-29 12:35:29+00:00,568349106,1,14,0,0,"North West, England",IENS Biology Lecture Theatre,['https://t.co/2ctHDu6z1w'],['BC_Lancs'],[],neutral
1588235239838597122,I saw Ron Peck’s Nighthawks in 1979 during my first year at Lancaster University just a few months after I’d begun to come out  Though I left the screening bewildered  even fearful  of the road less travelled I’d embarked on  I was more certain than ever it was the right one  ,2022-11-03 18:22:43+00:00,147128542,3,22,0,1,Edinburgh | Pittenweem ,"Edinburgh, Scotland",['https://t.co/FkTP5K6HMU'],[],[],negative
1588497693172977664,We are delighted to announce that Mike Berners Lee  an English researcher and writer on carbon footprinting  a professor and fellow of the Institute for Social Futures at Lancaster University will be speaking at our conference on 22 Nov Register now ,2022-11-04 11:45:37+00:00,2438730223,0,0,0,0,London,"South West, England","['https://t.co/75PqWJBLbb', 'https://t.co/BS9Bywhq6k']",[],[],positive
1588462906462867457,One of the recommendations that I made in my diss was that Lancaster Uni should follow the example of Bristol Uni by allowing students to consent to their parents guardians being contacted in the case of extreme mental health difficulties  on the university registration form ,2022-11-04 09:27:23+00:00,1252611338356080645,0,1,0,1,East Riding/Cumbria,"Beverley, England",[],[],[],negative
1588960600159555584,My set from Lancaster University s Library festival is available to download on Bandcamp and listen via SoundCloud  link in bio  Really chuffed with how these recordings turned out and big love to the library team for running the event ❤️🌹electronica lancasteruni ,2022-11-05 18:25:03+00:00,1465308104191627265,1,4,1,0,Lancaster (UK),"Lancaster, England",['https://t.co/vgz5p8znkq'],[],"['electronica', 'lancasteruni']",positive
1589762759906177024,Had the privilege of working with  again today at Lancaster University for another rehearsed reading of true events of asylum seekers  a very inspirational and educational day  💥,2022-11-07 23:32:32+00:00,2748333442,1,7,0,0,"Manchester, England","North West, England",[],['iceandfireuk'],[],positive
1590683225105387520,Organised by Halton Mill in partnership with Lancaster University Environment Centre  amp  Lancaster City Council  Cutting edge research on the Amazon  Contributions from journalists  environmental campaigning organisations  amp  activists  Full programme here👇🏻,2022-11-10 12:30:08+00:00,123369322,0,1,0,0,"North Lancashire, England, UK","Lancaster, England",['https://t.co/H6GVQb4etr'],[],[],negative
1592231710305157121, Currently studying a PhD in Education and Social Justice at Lancaster University  Research interests include widening participation practitioners and how they navigate both national and institutional policy  Also interested in the role of purposeful dialogue in WP interventions ,2022-11-14 19:03:16+00:00,314607382,1,7,0,2,,"Halesowen, England",[],['ThePhDPlace'],[],positive
1593050766402801664,Our recently completed Garden Design project in Ellel Galgate Lancaster near the University near the A6Bay Gardeners Gold Award Winning Garden Design Team ,2022-11-17 01:17:54+00:00,64847520,0,1,0,0,Morecambe Lancashire ,"Galgate, England","['https://t.co/yM4NnVEF2k', 'https://t.co/wtUlC8GRzu']",[],[],positive
1594090869371854848,Can t wait to show the show we created over the last year to the world from next week  Big love and gratitude to my fantastic friend  director and fellow leopard lady    Lancaster University ,2022-11-19 22:10:54+00:00,67846696,0,0,0,0,"Sheffield, England","North West, England",['https://t.co/EwtJrfzXke'],['gillianjanelees'],[],positive
1596329683850854404, Maybe not a guitar solo but Hendrix s opening on All Along The Watchtower always takes me back to Cartmel College bar  and its jukebox  University of Lancaster 1975 8 ,2022-11-26 02:27:09+00:00,91672895,0,2,0,0,"Bury St Edmunds, UK","Bury Saint Edmunds, England",[],['markoftheD'],[],neutral
1598252262962655232,Over the moon to say that I will be joining Lancaster University  as Lecturer in French Studies from January  So excited to work in such an amazing department and can’t wait to get started  All my love and thanks to everyone who has supported me along the way ❤️❤️❤️ ,2022-12-01 09:46:48+00:00,854353627577712640,5,391,1,67,"Birmingham, England","Lancaster, England",['https://t.co/UwqoWeEj9u'],['DeLCLancaster'],[],positive
1598238396836876289,Thanks to Megan   and everyone at the  for a great event last night  So happy to be one of your  Angels    Health Innovation Campus  Lancaster University ,2022-12-01 08:51:42+00:00,43127560,0,1,0,1,Lancaster,"North West, England",['https://t.co/zEMg3mYv5X'],"['janebinnion', 'growingclubuk']",[],positive
1601693194789744640,⚽️ 𝗘𝗻𝗴𝗹𝗮𝗻𝗱 𝗹𝗼𝘀𝗲𝘀 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 🏆 Whilst Englands loss will upset many  the reality for women is domestic violence is now likely to rocket 2014 research by Lancaster University highlighted that after a win or draw…🧵cont ,2022-12-10 21:39:50+00:00,20362041,4,9,0,1,"Catford, Lewisham","Lewisham, London","['https://t.co/mltrGVObvQ', 'https://t.co/vEKxQd8YtT']",[],[],positive
1601689481979256832,According to research from the University of Lancaster  violent domestic abuse cases rise by 38  when England loses football games  National Domestic Abuse Helpline offers support around the clock   The number is 0808 2000 247  ,2022-12-10 21:25:05+00:00,24067489,33,30,2,1,"Ealing, London","Southall, London",['https://t.co/wKBUEoyJfY'],['RefugeCharity'],[],negative
1603781092439658496,Just posted a photo   Lancaster University ,2022-12-16 15:56:23+00:00,1221111811988238337,0,0,0,0,Belgique,"North West, England",['https://t.co/otooq9zSMl'],[],[],neutral
1603542712388620289,babe  wake up  someone might have beaten your Lancaster  University and Scotforth Rural by election in December 2016 election turnout   😔✌️ ,2022-12-16 00:09:09+00:00,2172538184,0,9,0,0,22 | Walthamstow | They 🏳️‍⚧️,"Walthamstow, London",['https://t.co/yjR8HRVtAn'],['nathanneilburns'],[],neutral
1604956835643289600,Excited to be part of this seminar series and looking forward to engaging with the audience on the 15th of February 2023 Research Methods on Gender and Management Seminars – online series hosted by Lancaster University Management School ,2022-12-19 21:48:22+00:00,1219300147844276224,2,5,0,0,"Bath, England","Bath, England",['https://t.co/gXEb5a5jxA'],[],[],positive
1606371855199309826, Watson Oh gosh  I am shocked to read this  Heidy lectured me in fluid dynamics as part of the Geophys BSc at Lancaster University early 90s  She was a fantastic role model and I loved her story about living off cake during her first term as an undergrad  My thoughts go to her family ,2022-12-23 19:31:09+00:00,3050774834,0,2,0,0,"Bedford, England","East, England",[],['Matthew__Watson'],[],positive
1610577279771619332, University of Warwick  Coventry University  The University of Huddersfield  Lancaster University and   lead academic partner of NSIRC Link to article 🔗 electronbeam coldspray ndt studentship phdjourney2 2,2023-01-04 10:02:01+00:00,1336064760,0,0,0,0,"Cambridge, England","Cambridge, England",['https://t.co/ACWUOBEQ67'],['Bruneluni'],"['electronbeam', 'coldspray', 'ndt', 'studentship', 'phdjourney']",neutral
1611820961929519108,So I’m restarting learning KiSwahili and commencing a PhD in Educational Research   Higher Education  DPER  at Lancaster University BoredNoLonger 😆📚 ,2023-01-07 20:23:58+00:00,36370231,0,29,0,4,Birmingham / Northampton,Lancaster University Library,['https://t.co/m7VX4zdx3z'],[],['BoredNoLonger'],positive
1615770243988692994,ARTIST NEWS  Im so so flattered and proud to of been asked today if I will go back to Lancaster University to give a presentation about my artist career as a successful alumni in February Of course I have said yes  ,2023-01-18 17:57:00+00:00,890877456583987200,0,11,0,1,"Manchester, England","Sale, England",['https://t.co/AGyv6uKAAn'],[],[],positive
1616730636919660545,Lancaster University in December 2022 taken on 35mm film that expired about 20yrs ago  Found a few unused cartridges in a bag after my folks moved house  🎞️Dev by  ExpiredFilm NikonF301 ,2023-01-21 09:33:15+00:00,1571548818566483972,0,2,0,0,"Lancaster, UK","Lancaster, England",['https://t.co/P2qF0vHXXP'],['TakeItEasyLab'],"['35mm', 'ExpiredFilm', 'NikonF301']",negative
1617496468562259968,Attending a seminar today to understand work completed on exploring research priority areas for people with co occuring mental health problems and alcohol use disorders from colleagues at Lancaster University  We want to develop more research in this area at  ,2023-01-23 12:16:24+00:00,4874355945,1,9,0,0,"England, United Kingdom","Preston, England",['https://t.co/NhohL6h4Pn'],['LSCFTResearch'],[],positive
1620063996362776577,    I was conducted by Mr Elgar Howarth in the Birtwistle at the very first ever brass band summer school  which was held at Lancaster University  C 1975 ,2023-01-30 14:18:50+00:00,2588967755,0,2,0,1,Burgess Hill West Sussex,"South East, England",[],"['GrimethorpeBand', 'henrywgc', 'BBCRadio3', 'KateMolleson']",[],positive
1622720202520551428,My 26 year old Lancaster University Rugby League Club socks have served me far better than whatever degree it was I got from there ,2023-02-06 22:13:39+00:00,220387693,0,13,0,3,Horsforth. (posh & near Leeds),"Leeds, England",['https://t.co/BbRgEdUbJB'],[],[],positive
1623083765315534850,Happy International The Clash Day   Rather than my normal photo of me at 15 watching the band at Lancaster University  here s my granny playing camogie  ,2023-02-07 22:18:19+00:00,1156591794177683456,1,27,1,3,Salford ,"Salford, England",['https://t.co/WTYNsL4Xji'],[],[],positive
1623225044683083778,Another brilliant workshop evening with the super talented LUTG  Good luck in your upcoming shows  🎭   Lancaster University ,2023-02-08 07:39:43+00:00,817306699,0,1,0,0,Liverpool,"North West, England",['https://t.co/lQGEKg24U2'],[],[],positive
1624015408243113988,Dual Form by Barbara Hepworth at Lancaster University The work in bronze was created in 1965 Hepworth was the first artist who I gained a real appreciation for as a teenager Her sculpture Rock Form was displayed for decades in the centre of Wolverhampton during my youth  ,2023-02-10 12:00:20+00:00,19420186,2,36,0,4,"Lancaster, UK","Lancaster, England",['https://t.co/8qZPMBO4Cm'],[],[],positive
1624367314572349440,Lancaster university to see Lauren 🥳🥳   then to the lakes,2023-02-11 11:18:41+00:00,724137608943681536,0,3,0,0,,"North West, England",[],[],[],neutral
1624846278982094848,DEBATE FOR  amp  AGAINST ProportionalRepresentation  Thurs 2nd March   6 30 to 8 30 pm  Lancaster  gt  ALAN STORY  Co founder of Get PR Done  SPEAKING FOR PR  gt  DAVID DENVER   Former Professor of Politics  Lancaster University  SPEAKING AGAINST PR  GetPRDoneMakeVotesMatter ,2023-02-12 19:01:55+00:00,1303719423564484615,13,17,1,0,United Kingdom,"Lewisham, London","['https://t.co/YhXBk2HyU6', 'https://t.co/MjmkSWO6sI']",[],"['ProportionalRepresentation', 'GetPRDone', 'MakeVotesMatter']",neutral
1625839957226004480, Studio sublet 🇬🇧 York University Summer Sublease  student castle sublease lancaster studio  YO1 9TL Date Early June 2023   September 8  2023 Rent  241 5 pounds a week  contract price   no bill  negotiable price Facilities  gym   study room   activity room ,2023-02-15 12:50:27+00:00,1572091928757387264,0,0,0,0,,"Yorkshire and The Humber, England",['https://t.co/FxDjrgRzvA'],['UniOfYork'],['Studio'],positive
1629471806351462400,Took my daughter and her Lancaster University teammates to a Taekwondo tournament in Nottingham  While there I chatted to a guy who cycles in the Chilterns  so obviously  we now follow each other on Strava   😁 ,2023-02-25 13:22:07+00:00,2256328575,0,21,0,1,Yorkshire,"East Midlands, England",['https://t.co/HW6Z5kSFuo'],[],[],negative
1630177232730701825,Does learning a new language rewire your brain  Prof Panos Athanasopoulos  Lancaster University  will look into this fascinating question next Monday for EUtopiaLanguagesWeekIf you re a  or Warwick student  join online or on campus  Sign up  ,2023-02-27 12:05:14+00:00,780155745815986176,4,7,1,0,"Birmingham, England",The University of Warwick,"['https://t.co/OtI7gDDwVD', 'https://t.co/D8HspdWIso']",['EutopiaUni'],"['EUtopiaLanguagesWeek', 'Warwick']",positive
1630496882739773441,If you have trouble with the link  try this one instead  ,2023-02-28 09:15:24+00:00,781640196748107776,1,1,0,0,"Kendal, England","Kendal, England",['https://t.co/ihVwJ7rgtd'],[],[],negative
