tweet_id,tweet_text,dateTime,author_id,retweet_count,like_count,quote_count,reply_count,UserLocation,Tweet_Place,URLs,mentions,hashtags,sentiment
1521064412852932608,Eid Mubarak from all of us at Bureau Veritas Qatarعيد فطر مبارك من بيرو فيريتاس قطر، وكل عام وانتم بخيرEidMubarak Eidعيد فطر مبارك عيد الفطرBureauVeritas DOHA QATARWeAreBureauVeritasShapingAWorldOfTrustLeaveYourMark قطر بيرو فيريتاس الدوحة ,2022-05-02 09:49:50+00:00,745518616032882688,0,2,0,0,"Doha, State of Qatar","الدوحة, دولة قطر",['https://t.co/wXzcsmHpXm'],[],"['EidMubarak', 'Eid', 'BureauVeritas', 'DOHA', 'QATAR', 'WeAreBureauVeritas', 'ShapingAWorldOfTrust', 'LeaveYourMark']",neutral
1521062365613146113,كل عام و انتم بخير و صحة و سلامة   عيدكم مبارك عيد الفطر السودان قطر ,2022-05-02 09:41:42+00:00,939879060674576384,0,3,0,0,"Doha, Qatar","الريان, دولة قطر",['https://t.co/5G0FbxXVvt'],[],[],neutral
1521047685083668482,عيد الله عليكم مباركوكل عام وأنتم بخير❤️عيد الفطر EidMubarak ,2022-05-02 08:43:22+00:00,1071025224487976960,0,2,0,1,Kuwait 🇰🇼 / Qatar 🇶🇦,Muaither,['https://t.co/15hDEO0ZBF'],[],['EidMubarak'],neutral
1521044152804331520,ارفع اعز وايات والتبريكات والتهاني إلىمقام 🇶🇦سيدي🇶🇦سيدي🇶🇦سيدي🇶🇦سيدي خادم الآمتين العربيه والإسلامية حضرة صاحب السمو الشيخ تميم بن حمد آل ثاني أميرالبلادالمفدى حفظه الله ورعاه أينما كانبحلول عيد الفطر المبارك اعاده الله عليه وعلينا جميعا باليمن والبركات والسعادةوجميع المسلمين ,2022-05-02 08:29:20+00:00,1316819236157820931,1,2,0,0,"Al Rayyan, Qatar","الوكرة, دولة قطر",['https://t.co/B1B2N8tTbN'],[],[],neutral
1521040671318192128,  عيد الفطر المبارك كل عام وانت بالف خير وصحة وسلامة وعافية ,2022-05-02 08:15:30+00:00,121230566,0,0,0,0,"Istanbul, Turkey","الوكرة, دولة قطر",['https://t.co/FKrBv93hOV'],"['TamemAlthani', 'TamimBinHamad']",[],neutral
1521036782640549888,عيدكـم مبـارك ❤️ عيد الفطر,2022-05-02 08:00:03+00:00,786000200653500416,0,0,0,0,دولة العز قطر🇶🇦,"أم صلال, دولة قطر",[],[],[],neutral
1521035041215848450,السلام عليكم ورحمة الله وبركاته عيدكم مبارك وكل عام وأنتم بخير و تقبل الله طاعاتكم و ختم بالصالحات أعمالكم و أتم بالعيد فرحتكم و كل عام وانت بالف خير وصحة وعافية عيد الفطر ,2022-05-02 07:53:07+00:00,1159748538626191360,0,0,0,0,Qatar,دولة قطر,['https://t.co/wpiE8hlVod'],[],[],neutral
1521023057590116352,عيد الفطر عيد الفطر المبارك عساكم من عواده من العايدين كل عام وانتم بخير وعساكم من عواده قطر ,2022-05-02 07:05:30+00:00,991588133807550466,1,2,0,0,"Al Wakra, Qatar","الوكرة, دولة قطر",['https://t.co/nXfzaGOE8K'],[],[],neutral
1521022662889328640,أهنئكم بمناسبة عيد الفطر المُبارك والله يجعل الامة والعالم بأفضل حال وعساكم من عواده وبالصحة والسعادة اجمعين و عيدكم مبارك 🌙💐 ,2022-05-02 07:03:56+00:00,552480505,0,1,0,0,Qatar,"الريان, دولة قطر",['https://t.co/LKZD1ouXvU'],[],[],neutral
1521015493636853761,عيدنا اليوم عيدين ، عيد الفطر وعيد ميلاد إمي😍❤️❤️,2022-05-02 06:35:27+00:00,1320135741679296514,1,1,0,1,"Doha, Qatar","الريان, دولة قطر",[],[],[],neutral
1521011131808206848,  كل عام وانت أجمل اضافة حصلت لحياتي 🤍عيدنا الأول ❤️ عيد الفطر المبارك ,2022-05-02 06:18:07+00:00,1394412756506402825,0,1,0,1,"Doha, Qatar","الدوحة, دولة قطر",['https://t.co/P5kkb8x29J'],['Saibalobeidat'],[],neutral
1521010743658831873,أجمل التهاني بمناسبة   حلول عيد الفطر المبارك سائلاً المولى العلي القدير  أن يجعل أيامكم كلها أفراح  وأن يعيده عليكم أعواما  عديدة وأزمنة مديدة إنه سميع مجيب الدعاء مبارك عليكم العيدوكل عام وأنتم بخير عيدكم مبارك,2022-05-02 06:16:34+00:00,544786056,1,2,0,0,قطر,"أم صلال, دولة قطر",[],[],[],neutral
1521009123189575681,كل عيدٍ قبل ما اعرفك يجيب الغبوناجعلي عيد الفطر   عيد رد الاعتبار  ,2022-05-02 06:10:08+00:00,1304110047471992836,0,1,0,0,"Doha, Qatar","الريان, دولة قطر",[],[],[],neutral
1521008411516755968,ہمارے طرف سے سب کو عید الفطر  مبارک ہو ,2022-05-02 06:07:18+00:00,1515896629085319169,0,0,0,0,"Doha, Qatar","الدوحة, دولة قطر",['https://t.co/sdSPCDzClr'],[],[],neutral
1521007609528131584,ارفع اسمى آيات التهاني والتبريكات إلى مقام سيدي حضرة صاحب السمو أمير البلاد المفدى  والى سمو الامير الوالد الشيخ حمد بن خليفة آل ثاني و سمو نائب الامير الشيخ عبدالله بن حمد آل ثاني بحلول عيد الفطر المبارك،وابارك لكل من هم على ارض قطر الحبيبةو عسـاكم من عـواده،,2022-05-02 06:04:07+00:00,22674367,0,3,0,1,Qatar,"الدوحة, دولة قطر",[],['TamimBinHamad'],[],neutral
1521002253808771072,عـيد الله عليكم مـبـارك و عساكم من عوادةعيدكم مبارك عيد الفطر,2022-05-02 05:42:50+00:00,195945031,1,2,0,3,"Doha,Qatar ","الدوحة, دولة قطر",[],[],[],neutral
1521002095293480960, نهنئكم بحلول عيد الفطر المبارك       وكل عام وانتم بالف خير  🍯مملكة الشهد للتجارة🍯  شارع أم الدوم، معيذر الشمالي  جوار بنك QNB تلفون  59911118  اضغط الرابط للتواصل واتس اب   زوروا موقعنا 👇🏻 على قوقل  ,2022-05-02 05:42:13+00:00,1492006318944759853,0,0,0,0,"الريان, دولة قطر","الدوحة, دولة قطر","['https://t.co/qF8XPSpL1w', 'https://t.co/X6f8mH7ID5', 'https://t.co/VDyypb9LN7']",[],[],neutral
1521001889327980544,عید الفطر مبارک ,2022-05-02 05:41:23+00:00,1355008033,0,2,0,0,"Doha, Qatar","الدوحة, دولة قطر",['https://t.co/J6HpiSswNa'],[],[],neutral
1521001603926568961,عيد الفطر المبارك 🤍 ,2022-05-02 05:40:15+00:00,271267340,2,1,0,0,"Doha, Qatar.","الدوحة, دولة قطر",['https://t.co/FAUEvf5Xzq'],[],[],neutral
1520999762895544320,السلا عليكم ورحمة الله  وبركاته اتقدم لكم بالصدق والمحبه واطيب التهاني والتبريكات بمناسبة حلول عيد الفطر المبارك اعاده الله علينا وعليكم اعواما عديدهً وانتم في أحسن حال تقبل الله منا ومنكم صالح  الاعمال           وكل عام وانتم بخير ,2022-05-02 05:32:56+00:00,1046760239482187777,0,0,0,0,,"الدوحة, دولة قطر",['https://t.co/X8Yk1lZw8e'],[],[],neutral
1520998517044649986,تقبّل الله طاعتكمو كل عام و أنتم بخيرعيد الفطر المبارك,2022-05-02 05:27:59+00:00,417870919,0,5,0,0,,"الريان, دولة قطر",[],[],[],neutral
1520997960640872449,💌خالص التهاني وأصدق التمنيات بمناسبة حلول عيد الفطر المبارك ندعو الله أن يعيده على الجميع بالسلام والاستقرار مركز دعم الصحة السلوكية نحو تنشئة اجتماعية أفضل توعية صحة سلوك ,2022-05-02 05:25:47+00:00,914759277499228161,1,4,0,0,"Doha, Qatar","الوكرة, دولة قطر",['https://t.co/u4eI6hzbIK'],[],[],neutral
1520995856866025472,عيدكم مبارك، وتقبل الله منا ومنكمصالح الأعمال إن شاء الله  ونسأل الله أن يعيده على الجميع بالصحة والعافية والخير ❤️عيد الفطر عيدكم مبارك,2022-05-02 05:17:25+00:00,3233828269,0,2,0,0,"الدوحة, دولة قطر","الدوحة, دولة قطر",[],[],[],neutral
1520993341382569986,أتقدم إليكم بأصدق التهاني                                             بمناسبة عيد الفطر المبارك ،  سائلا المولى ان يجعل أيامكم سعيدة، وأن يعيده علينا وعليكم بالخير واليمن والبركات وأنتم بخيرمحمد الدوسري ,2022-05-02 05:07:25+00:00,2527384844,0,0,0,0,طريق الشمال - الدوحة العطورية,"الريان, دولة قطر",['https://t.co/YLbx8sJYJh'],[],[],neutral
1520991603015528449, السلام عليكم ورحمة الله وبركاته  أتقدم بأجمل التهاني والتبريكات بمناسبة عيد الفطر السعيد  أعاده الله علينا وعليكم بكل خير وصحة وبركة كُل عام وأنتم بخير    🌹🌹 كل عام وانتم بخير ,2022-05-02 05:00:31+00:00,338858880,0,1,0,1,دولة قطر,"الريان, دولة قطر",['https://t.co/MjSYTIdDv4'],[],[],neutral
1520987507793477632,بمناسبة حلول عيد الفطر المبارك ، أتقدم بالتهنئة إلى مقام حضرة صاحب السمو الشيخ تميم بن حمد آل ثاني أمير البلاد المفدى، والى سمو الامير الوالد الشيخ حمد بن خليفة ال ثاني والى كافة ابناء الشعب القطري الكريم ، وكل من يعيش على هذه الأرض الطيبة  ,2022-05-02 04:44:15+00:00,1459405295306821632,0,0,0,0,,"الدوحة, دولة قطر",[],[],[],neutral
1520986533335031808,  تقبل الله منا ومنكم الصيام والقيام وصالح الأعمال وكل عام وانتم بخير بمناسبة عيد الفطر المبارك اعاده الله علينا وعليكم بالخير واليمن والبركات,2022-05-02 04:40:22+00:00,1512095101660680192,0,0,0,0,"Doha, Qatar","الدوحة, دولة قطر",[],['hbinth__'],[],neutral
1520982926766313473,عيدكم مبارك🌙⭐️عساكم من عواده🧎🏻🕋الله يتقبل طاعتكم🤲🏼📚 عيد الفطر المبارك,2022-05-02 04:26:02+00:00,456104718,0,0,0,0,ذاكرة الأيام,"الريان, دولة قطر",[],[],[],neutral
1520973236783427584,عيد الفطر المبارك ,2022-05-02 03:47:32+00:00,113538550,1,1,0,2,"Doha, Qatar","الدوحة, دولة قطر",['https://t.co/SC4DsfXaOv'],[],[],neutral
1520971738904936448,عيد الله عليكم مبارك وكل عام وانتم بخير  عيد الفطر,2022-05-02 03:41:35+00:00,246946215,0,0,0,0,,"الريان, دولة قطر",[],[],[],neutral
1520968831035969536,عيد مبارك قطر EidMubarak QatarQatar e Government Portal extends its sincere greetings on the occasion of Eid Al Fitrتتقدم لكم بوابة حكومة قطر الإلكترونية بأسمى آيات التبريكات بمناسبة حلول عيد الفطر المبارك ,2022-05-02 03:30:02+00:00,267139205,0,2,0,3,Qatar - قطر,دولة قطر,['https://t.co/CPNNVLiKDL'],[],"['EidMubarak', 'Qatar']",positive
1520966549464829953,صلاة عيد الفطر في جامع ناصر بن عبدالله بن علي المسند في مدينة الخور  قطر ,2022-05-02 03:20:58+00:00,255206272,0,2,0,0,"Doha, Qatar","الخور, دولة قطر",['https://t.co/jAq7rzN2hb'],[],[],neutral
1520962156740890624,عيدكم مبارك وكل عام وانتوا بخير وتقبل الله طاعاتكم ❤️🌺عيد الفطر المبارك,2022-05-02 03:03:30+00:00,766778357795127299,0,2,0,1,دولة قطر,"الدوحة, دولة قطر",[],[],[],neutral
1520960370172514304,نرفع أسمى آيات التهاني والتبريكات إلى مقام حضرة صاحب السمو  أمير البلاد المفدى وسمو الأمير الوالد وسمو نائب الأمير ، والشعب القطري من مواطنين ومقيمين بمناسبة حلول عيد الفطر المبارككل عام وأنتم بخير وعيدكم مبارك 💙 ,2022-05-02 02:56:24+00:00,246248214,1,3,0,2,Qatar,"الريان, دولة قطر",['https://t.co/mrKnUALrX2'],['TamimBinHamad'],[],neutral
1520957969524875264,تمام اہل اسلام کو عید الفطر بہت بہت مبارک ہو ,2022-05-02 02:46:52+00:00,1461447890530881540,0,0,0,0,,"الدوحة, دولة قطر",['https://t.co/dJyTIfxc7b'],[],[],neutral
1520957299245916160,عيد الله عليكم مبارك و تقبل الله صيامكم وقيامكم 🌹عيد الفطر المبارك,2022-05-02 02:44:12+00:00,341757183,0,0,0,2,Doha-Qatar♡اللهم صل على محمد,"الريان, دولة قطر",[],[],[],neutral
1520956128527798272,تتقدم عائلة الربيعهلحضرة صاحب السمو أمير البلادالشيخ  نواف الأحمد الصباحولسمو ولي العهدالشيخ  مشعل الأحمد الصباححفظهم الله وللشعب الكويتي كافةبأسمى التبريكات والتهانيبمناسبة عيد الفطر السعيدالربيعه شمر جبلة الصالحية النقرة الخالدية الكويت عيدكم مبارك عيد الفطر ,2022-05-02 02:39:33+00:00,765615738996547585,0,0,0,0,دولة الكويت,"الدوحة, دولة قطر",['https://t.co/pjg1lan68S'],[],[],neutral
1520955674531971074,يسرني أن أتقدم إليكم بأصدق التهاني والتبريكات        بمناسبة حلول عيد الفطر المبارك  ، سائلا المولى سبحانه ان يجعل أيامكم سعيدة، وأن يعيده علينا وعليكم أعواما عديدة، وازمنة مديدة، ونحن وإياكم في أحسن حال   وتقبل الله منا ومنكم صالح الأعمال ,2022-05-02 02:37:45+00:00,324697809,1,4,0,5,,"الريان, دولة قطر",[],[],[],neutral
1520955061211439104,Eid Mubarak  نهنؤكم بحلول عيد الفطر المبارك❤️😄   عيدالدوحةعقاركو EidmubarakDohaAqarco ,2022-05-02 02:35:19+00:00,1472181799187066887,1,2,0,0,Qatar ,"الدوحة, دولة قطر",['https://t.co/4f7QP8oPHl'],[],"['Eidmubarak', 'Doha', 'Aqarco']",neutral
1520954735695650817,كل عام وانتم بخير ❤️ عيد الفطر المبارك,2022-05-02 02:34:01+00:00,1245927817587671041,0,0,0,0,"الدوحة, دولة قطر","الريان, دولة قطر",[],[],[],neutral
1520952920677969921,عيدكم مبارك 🤍وكل عام وانتوا بخير عيدكم مبارك قطر عيد الفطر المبارك,2022-05-02 02:26:48+00:00,1318608165626433536,0,5,0,0,دولة الكويت,"الريان, دولة قطر",[],[],[],neutral
1520943517232766981,عيد الفطر المبارك ,2022-05-02 01:49:26+00:00,620876491,0,0,0,0,Qatar,"الدوحة, دولة قطر",['https://t.co/c12hVOUhdi'],[],[],neutral
1520938056123138049,تمام اہل اسلام کو عید الفطر مبارک اللہ تعالی اس مبارک موقع پر ہماری تمام مصیبتیں، مسائل اور مشکلات کو حل کرے ,2022-05-02 01:27:44+00:00,1339915453121122305,0,1,0,0,"Peshawar, Pakistan","الريان, دولة قطر",[],[],[],neutral
1520937044263931904,EID MUBARAK EVERYONE ❤️MarchAgainstImportedGovtعيد الفطر المباركامپورٹڈ حکومت نامنظور MarchAgainstImportedGovt,2022-05-02 01:23:43+00:00,1122003579999485953,0,0,0,0,Doha,"الدوحة, دولة قطر",[],[],"['MarchAgainstImportedGovt', 'MarchAgainstImportedGovt']",neutral
1520936989087907840,عيدكم مبارك و عساكم من عواده و تقبل الله منا ومنكم صالح الأعمال عيد الفطر المبارك عيد الفطر ,2022-05-02 01:23:30+00:00,855902598083342336,0,0,0,0,"الخور, دولة قطر","الخور, دولة قطر",['https://t.co/QW8cSRgv5p'],[],[],neutral
1521585561982668800,رات یوں دل میں تری کھوئی ہوئی یاد آئیجیسے ویرانے میں چپکے سے بہار آ جائےجیسے صحراؤں میں ہولے سے چلے بادِ نسیمجیسے بیمار کو بے وجہ قرار آ جائےعيد الفطر المبارك,2022-05-03 20:20:42+00:00,1100727045867425792,0,0,0,0,"Al Rayyan, Qatar","الدوحة, دولة قطر",[],[],[],neutral
1521567393666977794,أسعد الله أيامكم الزي العربي عيد الفطر المبارك   Qatar ,2022-05-03 19:08:30+00:00,422761716,0,0,0,0,iraq,"الريان, دولة قطر",['https://t.co/ejAve3VDoR'],[],[],neutral
1521552193181999105,عيدكم مبارك عيد الفطر ❤️   Qatar ,2022-05-03 18:08:06+00:00,1193985355231498240,0,0,0,0,"الريان, دولة قطر","الريان, دولة قطر",['https://t.co/98RcQEwvtI'],[],[],neutral
1521501558013313025,إبدع المطرب مشاري العفاسي في الغناء أمام السيسي يوم عيد الفطر المبارك  ,2022-05-03 14:46:54+00:00,417870919,4,17,0,26,,"الريان, دولة قطر",['https://t.co/3sQentvrMy'],[],[],neutral
1521431402834767872,صباح الخير عيد الفطر المبارك عساكم من عواده ثاني العيد كشخة العيد ,2022-05-03 10:08:07+00:00,417102199,0,2,0,0,"Utah, USA",مركز التدريب والتطوير التربوي TEDC,['https://t.co/JPF6MlxJUA'],[],[],neutral
1521394360901808128,اسلام و علیکم  ٹویٹر فیملی میں موجود سبھی دوستوں کو عیدالفطر کی بہت بہت مبارکباد۔ اللہ تعالیٰ ہمارے روزے ، عبادات کو اپنی بارگاہ عالیہ میں قبول و منظور فرمائے۔ آمین🥰❤️عيدكم مبارك عيد الفطر,2022-05-03 07:40:56+00:00,1100727045867425792,0,0,0,0,"Al Rayyan, Qatar","الريان, دولة قطر",[],[],[],neutral
1521358429515833344,تقبل الله صيامكم و قيامكم و كل عام وانتو بخير  عيد الفطر المبارك,2022-05-03 05:18:09+00:00,714222019378823168,0,0,0,0,"Doha, Qatar","أم صلال, دولة قطر",[],[],[],neutral
